Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
Nakagawa Koh,7,5,4,0,1,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0.250,0.250,0.250,0.500,45,0.000,0.500,40.0%,40.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Nakai Daisuke,13,15,15,0,2,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0.133,0.133,0.133,0.266,-21,0.000,0.222,40.0%,40.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Ohnuki Shinichi,22,39,34,0,2,0,0,0,2,2,0,0,3,0,18,2,0,0,0,0.059,0.111,0.059,0.170,-48,0.000,0.125,51.3%,46.2%,5.1%,0.11,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Otosaka Tomo,17,20,19,5,4,1,0,0,5,0,0,0,0,0,6,1,0,0,0,0.211,0.250,0.263,0.513,48,0.052,0.308,35.0%,30.0%,5.0%,0.17,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Peoples Michael,18,11,11,1,1,1,0,0,2,0,0,0,0,0,5,0,0,0,1,0.091,0.091,0.182,0.273,-22,0.091,0.167,45.5%,45.5%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Romero Fernando,14,30,26,2,4,0,0,0,4,0,0,0,1,0,12,3,0,0,0,0.154,0.241,0.154,0.395,17,0.000,0.286,50.0%,40.0%,10.0%,0.25,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Sakaguchi Kousuke,8,9,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0.000,0.000,0.000,0.000,-98,0.000,0.000,66.7%,66.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Sakamoto Yuya,16,20,16,0,1,0,0,0,1,0,0,0,4,0,4,0,0,0,0,0.063,0.063,0.063,0.126,-61,0.000,0.083,20.0%,20.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Sakurai Shuto,30,3,2,0,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1.000,1.000,1.000,2.000,472,0.000,1.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Sano Keita,143,615,545,73,165,34,2,17,254,72,0,1,0,4,73,61,1,5,14,0.303,0.376,0.466,0.842,140,0.163,0.322,24.6%,11.9%,9.9%,0.84,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Sekine Taiki,103,139,124,17,28,6,0,1,37,4,2,0,5,0,27,9,0,1,2,0.226,0.284,0.298,0.582,67,0.072,0.281,26.6%,19.4%,6.5%,0.33,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Shibata Tatsuhiro,85,266,222,21,52,15,0,2,73,15,1,1,14,3,39,26,1,1,1,0.234,0.313,0.329,0.642,85,0.095,0.272,25.2%,14.7%,9.8%,0.67,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Soto Neftali,123,451,410,42,96,18,1,21,179,62,0,1,0,1,116,35,4,5,12,0.234,0.302,0.437,0.739,109,0.203,0.274,38.1%,25.7%,7.8%,0.30,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Taira Kentaro,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-98,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Takajoh Shuto,7,7,4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.250,0.500,0.250,0.750,122,0.000,0.250,14.3%,0.0%,14.3%,1.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Tanaka Shunta,58,60,48,10,7,0,0,0,7,8,0,1,3,2,16,7,0,0,0,0.146,0.246,0.146,0.392,17,0.000,0.206,38.3%,26.7%,11.7%,0.44,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Tobashira Yasutaka,56,135,127,10,28,5,1,3,44,14,0,0,2,0,18,4,0,1,3,0.220,0.250,0.346,0.596,69,0.126,0.236,18.5%,13.3%,3.0%,0.22,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Yamamoto Yuudai,51,111,99,4,13,2,0,1,18,4,0,0,7,0,27,4,0,1,0,0.131,0.173,0.182,0.355,3,0.051,0.169,28.8%,24.3%,3.6%,0.15,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Yamashita Kouki,46,52,50,3,10,1,0,0,11,4,0,0,0,0,7,2,0,0,0,0.200,0.231,0.220,0.451,31,0.020,0.233,17.3%,13.5%,3.8%,0.29,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
Akihiro Yuto,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Hatake Seishu,52,14,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,0.000,85.7%,85.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Heinai Ryuta,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Heineman Scott,10,28,25,2,4,1,0,0,5,2,0,0,0,0,6,1,0,2,1,0.160,0.250,0.200,0.450,32,0.040,0.211,25.0%,21.4%,3.6%,0.17,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Hirooka Taishi,78,117,106,11,20,2,2,5,41,15,2,1,0,1,25,7,0,3,2,0.189,0.256,0.387,0.643,80,0.198,0.195,31.6%,21.4%,6.0%,0.28,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Imamura Nobutaka,17,16,15,1,1,0,0,0,1,0,0,0,1,0,7,0,0,0,0,0.067,0.067,0.067,0.134,-58,0.000,0.125,43.8%,43.8%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Inoh Shoichi,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Ishikawa Shingo,26,41,37,3,7,2,0,0,9,0,0,1,0,0,8,4,0,0,1,0.189,0.268,0.243,0.511,48,0.054,0.241,29.3%,19.5%,9.8%,0.50,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Kagiya Yohei,59,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Kajitani Takayuki,61,246,227,31,64,10,1,4,88,23,11,8,0,1,40,15,0,3,2,0.282,0.333,0.388,0.721,104,0.106,0.326,24.0%,16.3%,6.1%,0.38,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Kamei Yoshiyuki,92,206,186,15,40,12,1,3,63,17,1,1,2,3,47,13,1,2,3,0.215,0.270,0.339,0.609,73,0.124,0.266,30.6%,22.8%,6.3%,0.28,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Katsuki Kazuya,39,67,59,9,12,3,0,3,24,6,0,0,2,0,12,4,0,2,2,0.203,0.277,0.407,0.684,92,0.204,0.205,28.4%,17.9%,6.0%,0.33,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Kishida Yukinori,27,24,22,1,4,0,1,0,6,2,0,0,0,0,8,2,0,0,0,0.182,0.250,0.273,0.523,50,0.091,0.286,41.7%,33.3%,8.3%,0.25,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Kitamura Takumi,53,103,92,13,23,3,0,4,38,11,1,0,2,0,28,8,1,1,4,0.250,0.317,0.413,0.730,106,0.163,0.317,38.8%,27.2%,7.8%,0.29,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Kobayashi Seiji,64,79,75,2,7,2,0,1,12,3,1,0,2,0,24,1,0,1,2,0.093,0.117,0.160,0.277,-19,0.067,0.120,32.9%,30.4%,1.3%,0.04,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Maru Yoshihiro,118,457,392,58,104,21,0,23,194,55,5,3,0,2,120,63,0,0,5,0.265,0.365,0.495,0.860,142,0.230,0.323,45.1%,26.3%,13.8%,0.52,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Masuda Daiki,56,25,22,13,3,1,0,1,7,2,8,4,1,0,6,2,0,0,0,0.136,0.208,0.318,0.526,49,0.182,0.133,36.0%,24.0%,8.0%,0.33,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Matsubara Seiya,135,477,431,69,118,20,4,12,182,37,15,7,3,3,100,38,0,2,4,0.274,0.333,0.422,0.755,113,0.148,0.329,31.4%,21.0%,8.0%,0.38,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Mercedes CC,17,28,25,1,2,0,0,0,2,0,0,0,3,0,14,0,0,0,0,0.080,0.080,0.080,0.160,-51,0.000,0.182,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Nakajima Hiroyuki,81,195,181,11,49,10,0,6,77,26,0,0,1,1,35,9,1,3,9,0.271,0.314,0.425,0.739,108,0.154,0.305,25.6%,17.9%,4.6%,0.26,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Nakata Sho,34,106,91,6,14,4,0,3,27,7,0,0,0,0,29,14,0,1,3,0.154,0.274,0.297,0.571,63,0.143,0.186,43.4%,27.4%,13.2%,0.48,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Naoe Daisuke,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Nogami Ryoma,9,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Ohe Ryusei,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Ohshiro Takumi,125,386,347,36,80,12,0,11,125,37,0,0,3,1,80,33,4,2,11,0.231,0.300,0.360,0.660,87,0.129,0.268,32.1%,20.7%,8.5%,0.41,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Okamoto Kazuma,143,592,521,71,138,19,1,39,276,113,1,1,0,7,108,57,4,7,16,0.265,0.341,0.530,0.871,143,0.265,0.260,34.5%,18.2%,9.6%,0.53,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Sakamoto Hayato,117,487,424,53,115,26,0,19,198,46,2,3,2,2,90,58,4,1,4,0.271,0.359,0.467,0.826,132,0.196,0.303,34.3%,18.5%,11.9%,0.64,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Sanchez Angel,14,21,19,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,0.000,42.9%,42.9%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Shigenobu Shinnosuke,73,86,78,11,17,2,0,2,25,6,6,2,1,0,26,7,0,0,0,0.218,0.282,0.321,0.603,72,0.103,0.300,40.7%,30.2%,8.1%,0.27,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Smoak Justin,34,125,114,11,31,3,0,7,55,14,0,0,0,0,37,10,1,1,2,0.272,0.336,0.482,0.818,129,0.210,0.343,43.2%,29.6%,8.0%,0.27,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Sugano Tomoyuki,19,39,32,2,4,0,0,0,4,0,0,0,6,0,9,1,0,0,0,0.125,0.152,0.125,0.277,-17,0.000,0.174,25.6%,23.1%,2.6%,0.11,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Sumitani Ginjiro,44,54,48,4,9,0,0,1,12,7,0,0,1,1,17,4,1,0,0,0.188,0.245,0.250,0.495,42,0.062,0.258,40.7%,31.5%,7.4%,0.24,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Takagi Kyosuke,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Takahashi Yuki,27,49,46,1,2,1,0,0,3,2,0,0,2,0,30,1,0,0,0,0.043,0.064,0.065,0.129,-59,0.022,0.125,63.3%,61.2%,2.0%,0.03,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Tanaka Toyoki,39,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Tateoka Soichiro,47,47,44,2,9,0,0,0,9,1,0,0,0,0,7,3,0,0,0,0.205,0.255,0.205,0.460,34,0.000,0.243,21.3%,14.9%,6.4%,0.43,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Thames Eric,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Togo Shosei,26,53,43,2,5,0,0,0,5,1,0,0,8,0,20,2,0,0,2,0.116,0.156,0.116,0.272,-19,0.000,0.217,41.5%,37.7%,3.8%,0.10,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Tone Chiaki,29,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,463,0.000,1.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Urena Estamy,4,5,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,0.000,60.0%,60.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Wakabayashi Akihiro,96,242,213,25,51,11,0,5,77,16,1,3,3,2,46,22,0,2,1,0.239,0.314,0.362,0.676,92,0.123,0.280,30.2%,19.0%,9.1%,0.48,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Wheeler Zelous,121,427,384,44,111,28,0,15,184,56,3,1,0,1,78,34,3,8,16,0.289,0.358,0.479,0.837,135,0.190,0.329,29.7%,18.3%,8.0%,0.44,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Yamaguchi Shun,15,23,22,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,3,0.000,0.043,0.000,0.043,-82,0.000,0.000,65.2%,60.9%,4.3%,0.07,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Yaoita Takumaru,16,12,12,2,2,0,0,0,2,1,0,0,0,0,4,0,0,0,1,0.167,0.167,0.167,0.334,-3,0.000,0.250,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Yoh Daikan,7,7,7,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0.143,0.143,0.143,0.286,-16,0.000,0.200,28.6%,28.6%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Yokogawa Kai,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,463,0.000,1.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Yoshikawa Naoki,108,329,305,35,83,13,1,5,113,25,7,0,3,2,48,17,2,2,4,0.272,0.313,0.370,0.683,94,0.098,0.307,21.3%,14.6%,5.2%,0.35,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Yuasa Dai,33,13,13,6,5,1,0,0,6,0,1,1,0,0,1,0,0,0,0,0.385,0.385,0.462,0.847,139,0.077,0.417,7.7%,7.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
Aoki Norichika,122,501,446,57,115,29,0,9,171,56,0,0,0,2,44,43,1,10,10,0.258,0.335,0.383,0.718,103,0.125,0.268,19.2%,8.8%,8.6%,0.98,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Araki Takahiro,100,67,55,10,11,0,0,0,11,5,2,1,6,1,9,4,0,1,0,0.200,0.262,0.200,0.462,34,0.000,0.234,19.4%,13.4%,6.0%,0.44,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Hara Juri,9,15,13,0,2,2,0,0,4,3,0,0,1,0,7,0,0,1,0,0.154,0.214,0.308,0.522,48,0.154,0.333,46.7%,46.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Ishikawa Masanori,17,25,18,1,4,0,0,0,4,1,0,0,6,0,5,1,0,0,0,0.222,0.263,0.222,0.485,41,0.000,0.308,24.0%,20.0%,4.0%,0.20,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Kanakubo Yuto,10,13,11,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,1,0.000,0.000,0.000,0.000,-96,0.000,0.000,46.2%,46.2%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Kawabata Shingo,91,93,86,8,32,5,1,1,42,18,0,0,0,0,16,7,1,0,2,0.372,0.419,0.488,0.907,156,0.116,0.449,25.8%,17.2%,7.5%,0.44,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Koga Yudai,54,125,116,12,26,2,0,0,28,7,0,0,4,0,16,4,1,1,1,0.224,0.256,0.241,0.497,43,0.017,0.260,16.0%,12.8%,3.2%,0.25,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Matsumoto Yu,27,41,34,8,12,4,0,0,16,2,1,0,0,0,8,7,1,0,0,0.353,0.463,0.471,0.934,165,0.118,0.462,36.6%,19.5%,17.1%,0.88,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Miyamoto Takeshi,62,92,70,9,20,4,0,1,27,8,0,1,6,2,10,12,0,2,0,0.286,0.395,0.386,0.781,122,0.100,0.311,25.0%,10.9%,13.0%,1.20,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Motoyama Hiyu,97,235,208,20,53,1,3,3,69,17,2,1,5,1,42,17,3,4,7,0.255,0.322,0.332,0.654,87,0.077,0.305,26.4%,17.9%,7.2%,0.40,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Murakami Munetaka,143,615,500,82,139,27,0,39,283,112,12,7,0,3,133,106,6,6,12,0.278,0.408,0.566,0.974,172,0.288,0.302,45.2%,21.6%,17.2%,0.80,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Nagaoka Hideki,5,10,9,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0.000,0.100,0.000,0.100,-65,0.000,0.000,50.0%,40.0%,10.0%,0.25,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Nakamura Yuhei,123,445,377,47,105,24,0,2,135,36,0,3,14,4,66,46,0,4,10,0.279,0.360,0.358,0.718,105,0.079,0.329,25.6%,14.8%,10.3%,0.70,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Nakayama Shota,9,14,11,0,1,0,0,0,1,1,0,0,0,0,3,0,0,3,0,0.091,0.286,0.091,0.377,14,0.000,0.125,21.4%,21.4%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Namiki Hidetaka,27,6,4,4,1,1,0,0,2,2,4,0,1,0,1,0,0,1,0,0.250,0.400,0.500,0.900,153,0.250,0.333,16.7%,16.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Nishida Akihisa,11,19,18,1,2,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0.111,0.158,0.111,0.269,-19,0.000,0.143,26.3%,21.1%,5.3%,0.25,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Nishiura Naomichi,92,276,242,27,54,9,0,5,78,24,1,1,4,3,60,24,3,3,8,0.223,0.298,0.322,0.620,77,0.099,0.272,32.2%,21.7%,8.7%,0.40,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Ogawa Yasuhiro,23,41,35,0,5,0,0,0,5,3,0,0,3,0,19,3,0,0,0,0.143,0.211,0.143,0.354,5,0.000,0.312,53.7%,46.3%,7.3%,0.16,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Ohta Kengo,29,79,72,4,16,5,0,0,21,5,3,2,1,1,18,5,0,0,3,0.222,0.269,0.292,0.561,60,0.070,0.291,29.1%,22.8%,6.3%,0.28,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Okugawa Yasunobu,18,36,30,3,2,0,0,0,2,0,0,0,5,0,17,1,0,0,0,0.067,0.097,0.067,0.164,-49,0.000,0.154,50.0%,47.2%,2.8%,0.06,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Okumura Nobuyuki,16,21,20,0,1,0,0,0,1,0,0,0,0,0,5,1,0,0,1,0.050,0.095,0.050,0.145,-55,0.000,0.067,28.6%,23.8%,4.8%,0.20,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Osuna Jose,120,495,469,42,121,24,2,13,188,60,3,0,0,2,80,22,2,2,18,0.258,0.293,0.401,0.694,96,0.143,0.286,23.2%,16.2%,4.4%,0.28,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Sakaguchi Tomotaka,25,57,50,7,8,1,0,0,9,0,0,3,1,0,12,4,0,2,0,0.160,0.250,0.180,0.430,26,0.020,0.211,28.1%,21.1%,7.0%,0.33,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Santana Domingo,116,418,372,39,108,23,1,19,190,62,2,0,0,1,103,42,2,3,12,0.290,0.366,0.511,0.877,145,0.221,0.355,39.2%,24.6%,10.0%,0.41,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Shima Motohiro,17,15,10,2,2,0,0,0,2,0,0,0,2,0,1,3,0,0,1,0.200,0.385,0.200,0.585,72,0.000,0.222,26.7%,6.7%,20.0%,3.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Shiomi Yasutaka,140,534,474,80,132,21,7,14,209,59,21,5,2,0,156,48,1,10,1,0.278,0.357,0.441,0.798,125,0.163,0.388,40.8%,29.2%,9.0%,0.31,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Sneed Cy,13,24,22,1,1,0,0,0,1,0,0,0,2,0,11,0,0,0,1,0.045,0.045,0.045,0.090,-71,0.000,0.091,45.8%,45.8%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Suarez Albert,24,22,20,0,1,0,0,0,1,0,0,0,2,0,10,0,0,0,0,0.050,0.050,0.050,0.100,-68,0.000,0.100,45.5%,45.5%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Taguchi Kazuto,33,27,23,2,4,0,0,0,4,2,0,0,4,0,10,0,0,0,0,0.174,0.174,0.174,0.348,2,0.000,0.308,37.0%,37.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Takahashi Keiji,14,25,22,1,1,0,0,0,1,0,0,0,2,0,7,1,0,0,0,0.045,0.087,0.045,0.132,-57,0.000,0.067,32.0%,28.0%,4.0%,0.14,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Takai Yuhei,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,184,0.000,0.500,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Takanashi Hirotoshi,12,23,22,1,1,0,0,0,1,0,0,0,1,0,11,0,0,0,1,0.045,0.045,0.045,0.090,-71,0.000,0.091,47.8%,47.8%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Takeoka Ryusei,1,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.250,0.250,0.250,0.500,44,0.000,0.250,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Uchikawa Seiichi,38,56,53,3,11,1,0,0,12,2,0,0,0,0,12,2,1,1,3,0.208,0.250,0.226,0.476,38,0.018,0.268,25.0%,21.4%,3.6%,0.17,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Uchiyama Souma,6,6,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.000,0.167,0.000,0.167,-45,0.000,0.000,33.3%,16.7%,16.7%,1.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Vandenhurk Rick,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,463,0.000,1.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Watanabe Daiki,94,42,35,19,6,2,0,0,8,3,5,2,5,0,9,1,0,1,1,0.171,0.216,0.229,0.445,29,0.058,0.231,23.8%,21.4%,2.4%,0.11,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Yamada Tetsuto,137,581,493,84,134,18,0,34,254,101,4,3,0,7,100,76,0,5,10,0.272,0.370,0.515,0.885,148,0.243,0.273,36.1%,17.2%,13.1%,0.76,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
