#,Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,K%,BB%,BB/K,wSB,TTO%,Age,Pos,B,,Team,League
,Taniguchi Yuya,30,50,48,4,11,2,0,2,19,10,0,0,0,0,12,2,0,0,1,0.229,0.260,0.396,0.656,82,0.167,0.265,24.0%,4.0%,0.17,-0.0,32.0%,27,7,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Tsuruoka Shinya,35,69,62,4,11,2,0,1,16,4,0,0,4,0,13,3,0,0,2,0.177,0.215,0.258,0.473,33,0.081,0.208,18.8%,4.3%,0.23,-0.0,24.6%,38,2,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Uehara Kenta,13,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,,100.0%,0.0%,0.00,0.0,100.0%,25,1,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Usami Shingo,45,103,96,4,19,3,0,0,22,9,0,0,1,0,19,6,0,0,4,0.198,0.245,0.229,0.474,34,0.031,0.247,18.4%,5.8%,0.32,-0.0,24.3%,26,2,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Uwasawa Naoyuki,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,0.0%,0.0%,,0.0,0.0%,25,1,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Wang Po-Jung,88,340,306,18,78,13,0,3,100,35,1,0,0,3,65,25,1,6,6,0.255,0.321,0.327,0.648,84,0.072,0.311,19.1%,7.4%,0.38,0.1,27.4%,25,7,L,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Watanabe Ryo,132,543,481,60,126,16,5,11,185,58,0,2,3,5,120,48,0,6,8,0.262,0.333,0.385,0.718,102,0.123,0.324,22.1%,8.8%,0.40,-0.8,33.0%,24,4,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Yachi Ryota,24,26,25,1,2,0,0,0,2,1,0,0,0,0,8,0,0,1,2,0.080,0.115,0.080,0.195,-45,0.000,0.118,30.8%,0.0%,0.00,-0.0,30.8%,28,UTL,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Yokoo Toshitake,78,191,170,7,32,10,0,3,51,13,0,0,1,1,34,15,2,4,4,0.188,0.268,0.300,0.568,60,0.112,0.216,17.8%,7.9%,0.44,-0.0,27.2%,26,5,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Yoshida Kosei,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,0.0%,0.0%,,0.0,0.0%,18,1,R,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
